日付,Prefecture,都道府県,性別,年代,前職種,エントリー数,面談実施数
2025-05-25,Okinawa,沖縄県,男性,60歳代,医療・福祉,1,0
2025-05-25,Okinawa,沖縄県,男性,60歳代,営業,1,0
2025-05-25,Okinawa,沖縄県,男性,60歳代,管理職,1,0
2025-05-25,Osaka,大阪府,女性,20歳代,一般事務,2,0
2025-05-25,Osaka,大阪府,女性,20歳代,営業,6,3
2025-05-25,Osaka,大阪府,女性,20歳代,営業事務,1,0
2025-05-25,Osaka,大阪府,女性,20歳代,管理職,1,0
2025-05-25,Osaka,大阪府,女性,20歳代,製造・技能職,1,0
2025-05-25,Osaka,大阪府,女性,20歳代,販売・サービス,1,0
2025-05-25,Osaka,大阪府,女性,30歳代,IT・技術職,1,0
2025-05-25,Osaka,大阪府,女性,30歳代,医療・福祉,2,2
2025-05-25,Osaka,大阪府,女性,30歳代,営業,1,0
2025-05-25,Osaka,大阪府,女性,30歳代,営業事務,2,0
2025-05-25,Osaka,大阪府,女性,30歳代,士業,1,1
2025-05-25,Osaka,大阪府,女性,30歳代,管理職,1,1
2025-05-25,Osaka,大阪府,女性,30歳代,製造・技能職,2,1
2025-05-25,Osaka,大阪府,女性,30歳代,販売・サービス,1,0
2025-05-25,Osaka,大阪府,女性,40歳代,IT・技術職,2,0
2025-05-25,Osaka,大阪府,女性,40歳代,一般事務,3,2
2025-05-25,Osaka,大阪府,女性,40歳代,営業,1,1
2025-05-25,Osaka,大阪府,女性,40歳代,士業,3,3
2025-05-25,Osaka,大阪府,女性,40歳代,製造・技能職,1,0
2025-05-25,Osaka,大阪府,女性,40歳代,販売・サービス,1,0
2025-05-25,Osaka,大阪府,女性,50歳代,営業,2,0
2025-05-25,Osaka,大阪府,女性,50歳代,営業事務,2,0
2025-05-25,Osaka,大阪府,女性,60歳代,営業,1,0
2025-05-25,Osaka,大阪府,女性,60歳代,営業事務,1,0
2025-05-25,Osaka,大阪府,女性,60歳代,販売・サービス,1,1
2025-05-25,Osaka,大阪府,男性,20歳代,一般事務,1,0
2025-05-25,Osaka,大阪府,男性,20歳代,営業,1,1
2025-05-25,Osaka,大阪府,男性,20歳代,営業事務,3,2
2025-05-25,Osaka,大阪府,男性,20歳代,士業,2,0
2025-05-25,Osaka,大阪府,男性,20歳代,製造・技能職,3,0
2025-05-25,Osaka,大阪府,男性,20歳代,販売・サービス,5,2
2025-05-25,Osaka,大阪府,男性,30歳代,IT・技術職,3,1
2025-05-25,Osaka,大阪府,男性,30歳代,一般事務,1,0
2025-05-25,Osaka,大阪府,男性,30歳代,医療・福祉,1,1
2025-05-25,Osaka,大阪府,男性,30歳代,営業,2,0
2025-05-25,Osaka,大阪府,男性,30歳代,営業事務,1,1
2025-05-25,Osaka,大阪府,男性,30歳代,士業,1,0
2025-05-25,Osaka,大阪府,男性,30歳代,管理職,2,0
2025-05-25,Osaka,大阪府,男性,30歳代,販売・サービス,2,1
2025-05-25,Osaka,大阪府,男性,40歳代,IT・技術職,1,1
2025-05-25,Osaka,大阪府,男性,40歳代,一般事務,4,2
2025-05-25,Osaka,大阪府,男性,40歳代,医療・福祉,1,0
2025-05-25,Osaka,大阪府,男性,40歳代,営業,5,3
2025-05-25,Osaka,大阪府,男性,40歳代,士業,1,0
2025-05-25,Osaka,大阪府,男性,40歳代,管理職,2,0
2025-05-25,Osaka,大阪府,男性,40歳代,販売・サービス,1,1
2025-05-25,Osaka,大阪府,男性,50歳代,IT・技術職,2,1
2025-05-25,Osaka,大阪府,男性,50歳代,医療・福祉,1,0
2025-05-25,Osaka,大阪府,男性,50歳代,営業事務,1,0
2025-05-25,Osaka,大阪府,男性,50歳代,士業,1,0
2025-05-25,Osaka,大阪府,男性,50歳代,管理職,1,0
2025-05-25,Osaka,大阪府,男性,50歳代,製造・技能職,1,0
2025-05-25,Osaka,大阪府,男性,60歳代,医療・福祉,1,0
2025-05-25,Osaka,大阪府,男性,60歳代,営業,1,1
2025-05-25,Osaka,大阪府,男性,60歳代,士業,1,0
2025-05-25,Osaka,大阪府,男性,60歳代,販売・サービス,1,0
2025-05-25,Saga,佐賀県,女性,30歳代,販売・サービス,1,1
2025-05-25,Saga,佐賀県,男性,20歳代,IT・技術職,1,0
2025-05-25,Saga,佐賀県,男性,30歳代,営業事務,1,0
2025-05-25,Saga,佐賀県,男性,30歳代,製造・技能職,1,1
2025-05-25,Saga,佐賀県,男性,30歳代,販売・サービス,1,1
2025-05-25,Saga,佐賀県,男性,40歳代,一般事務,1,1
2025-05-25,Saga,佐賀県,男性,40歳代,医療・福祉,1,1
2025-05-25,Saga,佐賀県,男性,50歳代,営業,1,0
2025-05-25,Saga,佐賀県,男性,50歳代,販売・サービス,1,0
2025-05-25,Saitama,埼玉県,女性,20歳代,IT・技術職,3,1
2025-05-25,Saitama,埼玉県,女性,20歳代,一般事務,1,0
2025-05-25,Saitama,埼玉県,女性,20歳代,医療・福祉,1,0
2025-05-25,Saitama,埼玉県,女性,20歳代,営業,2,1
2025-05-25,Saitama,埼玉県,女性,20歳代,製造・技能職,1,0
2025-05-25,Saitama,埼玉県,女性,30歳代,IT・技術職,2,1
2025-05-25,Saitama,埼玉県,女性,30歳代,一般事務,2,0
2025-05-25,Saitama,埼玉県,女性,30歳代,医療・福祉,2,1
2025-05-25,Saitama,埼玉県,女性,30歳代,営業,1,0
2025-05-25,Saitama,埼玉県,女性,30歳代,営業事務,3,1
2025-05-25,Saitama,埼玉県,女性,30歳代,管理職,2,0
2025-05-25,Saitama,埼玉県,女性,30歳代,製造・技能職,1,0
2025-05-25,Saitama,埼玉県,女性,40歳代,IT・技術職,2,1
2025-05-25,Saitama,埼玉県,女性,40歳代,医療・福祉,2,0
2025-05-25,Saitama,埼玉県,女性,40歳代,営業,1,0
2025-05-25,Saitama,埼玉県,女性,40歳代,営業事務,1,1
2025-05-25,Saitama,埼玉県,女性,40歳代,販売・サービス,2,1
2025-05-25,Saitama,埼玉県,女性,50歳代,一般事務,1,0
2025-05-25,Saitama,埼玉県,女性,50歳代,医療・福祉,1,0
2025-05-25,Saitama,埼玉県,女性,50歳代,営業事務,1,0
2025-05-25,Saitama,埼玉県,女性,60歳代,士業,1,0
2025-05-25,Saitama,埼玉県,女性,60歳代,管理職,2,1
2025-05-25,Saitama,埼玉県,女性,60歳代,製造・技能職,1,0
2025-05-25,Saitama,埼玉県,男性,20歳代,IT・技術職,3,0
2025-05-25,Saitama,埼玉県,男性,20歳代,一般事務,4,1
2025-05-25,Saitama,埼玉県,男性,20歳代,医療・福祉,2,0
2025-05-25,Saitama,埼玉県,男性,20歳代,営業,2,1
2025-05-25,Saitama,埼玉県,男性,20歳代,営業事務,2,1
2025-05-25,Saitama,埼玉県,男性,20歳代,製造・技能職,1,0
2025-05-25,Saitama,埼玉県,男性,20歳代,販売・サービス,1,0
2025-05-25,Saitama,埼玉県,男性,30歳代,IT・技術職,5,4
2025-05-25,Saitama,埼玉県,男性,30歳代,一般事務,3,2
2025-05-25,Saitama,埼玉県,男性,30歳代,医療・福祉,1,0
2025-05-25,Saitama,埼玉県,男性,30歳代,営業,2,1
2025-05-25,Saitama,埼玉県,男性,30歳代,営業事務,2,0
2025-05-25,Saitama,埼玉県,男性,30歳代,士業,2,1
2025-05-25,Saitama,埼玉県,男性,30歳代,管理職,1,1
2025-05-25,Saitama,埼玉県,男性,30歳代,製造・技能職,2,0
2025-05-25,Saitama,埼玉県,男性,30歳代,販売・サービス,1,1
2025-05-25,Saitama,埼玉県,男性,40歳代,IT・技術職,2,1
2025-05-25,Saitama,埼玉県,男性,40歳代,一般事務,1,1
2025-05-25,Saitama,埼玉県,男性,40歳代,医療・福祉,1,0
2025-05-25,Saitama,埼玉県,男性,40歳代,営業,3,0
2025-05-25,Saitama,埼玉県,男性,40歳代,営業事務,2,0
2025-05-25,Saitama,埼玉県,男性,40歳代,士業,1,0
2025-05-25,Saitama,埼玉県,男性,40歳代,管理職,1,0
2025-05-25,Saitama,埼玉県,男性,50歳代,一般事務,3,3
2025-05-25,Saitama,埼玉県,男性,50歳代,医療・福祉,1,0
2025-05-25,Saitama,埼玉県,男性,50歳代,営業,2,2
2025-05-25,Saitama,埼玉県,男性,60歳代,医療・福祉,1,1
2025-05-25,Saitama,埼玉県,男性,60歳代,営業,1,1
2025-05-25,Shiga,滋賀県,女性,20歳代,一般事務,1,0
2025-05-25,Shiga,滋賀県,女性,20歳代,製造・技能職,1,0
2025-05-25,Shiga,滋賀県,女性,30歳代,士業,1,1
2025-05-25,Shiga,滋賀県,女性,30歳代,製造・技能職,1,0
2025-05-25,Shiga,滋賀県,女性,40歳代,医療・福祉,1,0
2025-05-25,Shiga,滋賀県,女性,40歳代,営業,1,1
2025-05-25,Shiga,滋賀県,男性,20歳代,IT・技術職,1,1
2025-05-25,Shiga,滋賀県,男性,20歳代,営業,1,0
2025-05-25,Shiga,滋賀県,男性,30歳代,一般事務,1,1
2025-05-25,Shiga,滋賀県,男性,30歳代,営業,1,0
2025-05-25,Shiga,滋賀県,男性,30歳代,営業事務,1,0
2025-05-25,Shiga,滋賀県,男性,40歳代,一般事務,1,1
2025-05-25,Shiga,滋賀県,男性,40歳代,営業,1,1
2025-05-25,Shiga,滋賀県,男性,40歳代,製造・技能職,1,1
2025-05-25,Shiga,滋賀県,男性,50歳代,医療・福祉,1,1
2025-05-25,Shiga,滋賀県,男性,50歳代,販売・サービス,1,0
2025-05-25,Shiga,滋賀県,男性,60歳代,IT・技術職,1,0
2025-05-25,Shimane,島根県,女性,30歳代,一般事務,1,0
2025-05-25,Shimane,島根県,女性,30歳代,士業,1,1
2025-05-25,Shimane,島根県,女性,40歳代,士業,1,1
2025-05-25,Shimane,島根県,女性,40歳代,製造・技能職,1,0
2025-05-25,Shimane,島根県,男性,30歳代,製造・技能職,3,1
2025-05-25,Shizuoka,静岡県,女性,20歳代,医療・福祉,2,0
2025-05-25,Shizuoka,静岡県,女性,20歳代,士業,1,0
2025-05-25,Shizuoka,静岡県,女性,20歳代,販売・サービス,1,0
2025-05-25,Shizuoka,静岡県,女性,30歳代,一般事務,1,0
2025-05-25,Shizuoka,静岡県,女性,30歳代,医療・福祉,2,2
2025-05-25,Shizuoka,静岡県,女性,30歳代,営業,2,1
2025-05-25,Shizuoka,静岡県,女性,30歳代,営業事務,4,3
2025-05-25,Shizuoka,静岡県,女性,30歳代,管理職,2,2
2025-05-25,Shizuoka,静岡県,女性,30歳代,製造・技能職,2,1
2025-05-25,Shizuoka,静岡県,女性,40歳代,IT・技術職,1,1
2025-05-25,Shizuoka,静岡県,女性,40歳代,一般事務,2,2
2025-05-25,Shizuoka,静岡県,女性,40歳代,医療・福祉,1,0
2025-05-25,Shizuoka,静岡県,女性,40歳代,営業,5,3
2025-05-25,Shizuoka,静岡県,女性,40歳代,営業事務,1,1
2025-05-25,Shizuoka,静岡県,女性,40歳代,管理職,2,2
2025-05-25,Shizuoka,静岡県,女性,40歳代,製造・技能職,1,1
2025-05-25,Shizuoka,静岡県,女性,40歳代,販売・サービス,1,1
2025-05-25,Shizuoka,静岡県,女性,50歳代,一般事務,3,3
2025-05-25,Shizuoka,静岡県,女性,50歳代,医療・福祉,1,1
2025-05-25,Shizuoka,静岡県,女性,50歳代,製造・技能職,1,0
2025-05-25,Shizuoka,静岡県,女性,60歳代,営業,1,1
2025-05-25,Shizuoka,静岡県,女性,60歳代,営業事務,1,0
2025-05-25,Shizuoka,静岡県,男性,20歳代,IT・技術職,3,3
2025-05-25,Shizuoka,静岡県,男性,20歳代,医療・福祉,2,0
2025-05-25,Shizuoka,静岡県,男性,20歳代,営業,1,0
2025-05-25,Shizuoka,静岡県,男性,20歳代,営業事務,1,0
2025-05-25,Shizuoka,静岡県,男性,30歳代,IT・技術職,1,1
2025-05-25,Shizuoka,静岡県,男性,30歳代,一般事務,1,0
2025-05-25,Shizuoka,静岡県,男性,30歳代,営業,1,0
2025-05-25,Shizuoka,静岡県,男性,30歳代,営業事務,1,0
2025-05-25,Shizuoka,静岡県,男性,30歳代,製造・技能職,2,2
2025-05-25,Shizuoka,静岡県,男性,30歳代,販売・サービス,1,1
2025-05-25,Shizuoka,静岡県,男性,40歳代,IT・技術職,1,1
2025-05-25,Shizuoka,静岡県,男性,40歳代,一般事務,1,1
2025-05-25,Shizuoka,静岡県,男性,40歳代,医療・福祉,1,1
2025-05-25,Shizuoka,静岡県,男性,40歳代,営業,4,2
2025-05-25,Shizuoka,静岡県,男性,40歳代,営業事務,1,0
2025-05-25,Shizuoka,静岡県,男性,40歳代,士業,2,0
2025-05-25,Shizuoka,静岡県,男性,40歳代,製造・技能職,1,0
2025-05-25,Shizuoka,静岡県,男性,50歳代,IT・技術職,1,1
2025-05-25,Shizuoka,静岡県,男性,50歳代,一般事務,1,0
2025-05-25,Shizuoka,静岡県,男性,50歳代,医療・福祉,1,0
2025-05-25,Shizuoka,静岡県,男性,50歳代,士業,1,0
2025-05-25,Shizuoka,静岡県,男性,50歳代,製造・技能職,1,0
2025-05-25,Shizuoka,静岡県,男性,60歳代,営業事務,1,0
2025-05-25,Tochigi,栃木県,女性,20歳代,一般事務,1,1
2025-05-25,Tochigi,栃木県,女性,20歳代,営業,1,1
2025-05-25,Tochigi,栃木県,女性,20歳代,管理職,1,0
2025-05-25,Tochigi,栃木県,女性,20歳代,製造・技能職,2,1
2025-05-25,Tochigi,栃木県,女性,30歳代,IT・技術職,1,1
2025-05-25,Tochigi,栃木県,女性,30歳代,営業事務,1,0
2025-05-25,Tochigi,栃木県,女性,30歳代,士業,1,1
2025-05-25,Tochigi,栃木県,女性,30歳代,製造・技能職,1,0
2025-05-25,Tochigi,栃木県,女性,40歳代,一般事務,1,0
2025-05-25,Tochigi,栃木県,女性,40歳代,営業,1,1
2025-05-25,Tochigi,栃木県,女性,50歳代,一般事務,1,0
2025-05-25,Tochigi,栃木県,女性,50歳代,営業,1,1
2025-05-25,Tochigi,栃木県,女性,50歳代,営業事務,1,0
2025-05-25,Tochigi,栃木県,女性,50歳代,管理職,1,0
2025-05-25,Tochigi,栃木県,女性,60歳代,医療・福祉,1,1
2025-05-25,Tochigi,栃木県,男性,20歳代,一般事務,1,1
2025-05-25,Tochigi,栃木県,男性,20歳代,営業事務,2,0
2025-05-25,Tochigi,栃木県,男性,20歳代,販売・サービス,2,0
2025-05-25,Tochigi,栃木県,男性,30歳代,管理職,1,0
2025-05-25,Tochigi,栃木県,男性,30歳代,製造・技能職,2,0
2025-05-25,Tochigi,栃木県,男性,30歳代,販売・サービス,2,2
2025-05-25,Tochigi,栃木県,男性,40歳代,IT・技術職,1,1
2025-05-25,Tochigi,栃木県,男性,40歳代,営業,1,0
2025-05-25,Tochigi,栃木県,男性,40歳代,営業事務,1,0
2025-05-25,Tochigi,栃木県,男性,50歳代,IT・技術職,1,0
2025-05-25,Tochigi,栃木県,男性,50歳代,一般事務,1,0
2025-05-25,Tochigi,栃木県,男性,50歳代,医療・福祉,1,0
2025-05-25,Tochigi,栃木県,男性,50歳代,営業,2,1
2025-05-25,Tochigi,栃木県,男性,60歳代,営業,1,0
2025-05-25,Tochigi,栃木県,男性,60歳代,販売・サービス,1,0
2025-05-25,Tokushima,徳島県,女性,30歳代,医療・福祉,1,1
2025-05-25,Tokushima,徳島県,女性,30歳代,販売・サービス,1,1
2025-05-25,Tokushima,徳島県,女性,40歳代,営業事務,1,1
2025-05-25,Tokushima,徳島県,男性,20歳代,営業事務,1,0
2025-05-25,Tokushima,徳島県,男性,40歳代,士業,1,1
2025-05-25,Tokushima,徳島県,男性,40歳代,製造・技能職,1,0
2025-05-25,Tokushima,徳島県,男性,50歳代,営業,1,0
2025-05-25,Tokyo,東京都,女性,20歳代,IT・技術職,2,1
2025-05-25,Tokyo,東京都,女性,20歳代,一般事務,3,0
2025-05-25,Tokyo,東京都,女性,20歳代,医療・福祉,1,0
2025-05-25,Tokyo,東京都,女性,20歳代,営業,3,0
2025-05-25,Tokyo,東京都,女性,20歳代,営業事務,1,0
2025-05-25,Tokyo,東京都,女性,20歳代,士業,1,0
2025-05-25,Tokyo,東京都,女性,20歳代,管理職,3,1
2025-05-25,Tokyo,東京都,女性,20歳代,製造・技能職,1,1
2025-05-25,Tokyo,東京都,女性,20歳代,販売・サービス,1,0
2025-05-25,Tokyo,東京都,女性,30歳代,IT・技術職,4,2
2025-05-25,Tokyo,東京都,女性,30歳代,一般事務,3,1
2025-05-25,Tokyo,東京都,女性,30歳代,医療・福祉,3,2
2025-05-25,Tokyo,東京都,女性,30歳代,営業,4,4
2025-05-25,Tokyo,東京都,女性,30歳代,営業事務,1,1
2025-05-25,Tokyo,東京都,女性,30歳代,士業,2,2
2025-05-25,Tokyo,東京都,女性,30歳代,管理職,1,0
2025-05-25,Tokyo,東京都,女性,30歳代,製造・技能職,1,1
2025-05-25,Tokyo,東京都,女性,30歳代,販売・サービス,2,1
2025-05-25,Tokyo,東京都,女性,40歳代,IT・技術職,4,2
2025-05-25,Tokyo,東京都,女性,40歳代,一般事務,1,1
2025-05-25,Tokyo,東京都,女性,40歳代,医療・福祉,2,1
2025-05-25,Tokyo,東京都,女性,40歳代,営業,5,3
2025-05-25,Tokyo,東京都,女性,40歳代,営業事務,1,1
2025-05-25,Tokyo,東京都,女性,40歳代,士業,2,1
2025-05-25,Tokyo,東京都,女性,40歳代,管理職,3,2
2025-05-25,Tokyo,東京都,女性,40歳代,製造・技能職,1,1
2025-05-25,Tokyo,東京都,女性,40歳代,販売・サービス,4,3
2025-05-25,Tokyo,東京都,女性,50歳代,IT・技術職,1,0
2025-05-25,Tokyo,東京都,女性,50歳代,一般事務,2,1
2025-05-25,Tokyo,東京都,女性,50歳代,医療・福祉,2,0
2025-05-25,Tokyo,東京都,女性,50歳代,営業,1,1
2025-05-25,Tokyo,東京都,女性,50歳代,営業事務,2,0
2025-05-25,Tokyo,東京都,女性,50歳代,管理職,1,0
2025-05-25,Tokyo,東京都,女性,50歳代,製造・技能職,1,0
2025-05-25,Tokyo,東京都,女性,60歳代,IT・技術職,1,0
2025-05-25,Tokyo,東京都,女性,60歳代,一般事務,1,0
2025-05-25,Tokyo,東京都,女性,60歳代,営業,1,0
2025-05-25,Tokyo,東京都,女性,60歳代,製造・技能職,1,1
2025-05-25,Tokyo,東京都,男性,20歳代,IT・技術職,3,1
2025-05-25,Tokyo,東京都,男性,20歳代,一般事務,5,3
2025-05-25,Tokyo,東京都,男性,20歳代,営業,5,0
2025-05-25,Tokyo,東京都,男性,20歳代,営業事務,1,0
2025-05-25,Tokyo,東京都,男性,20歳代,管理職,4,0
2025-05-25,Tokyo,東京都,男性,20歳代,製造・技能職,2,0
2025-05-25,Tokyo,東京都,男性,20歳代,販売・サービス,2,0
2025-05-25,Tokyo,東京都,男性,30歳代,IT・技術職,4,1
2025-05-25,Tokyo,東京都,男性,30歳代,一般事務,2,1
2025-05-25,Tokyo,東京都,男性,30歳代,医療・福祉,5,1
2025-05-25,Tokyo,東京都,男性,30歳代,営業,6,4
2025-05-25,Tokyo,東京都,男性,30歳代,営業事務,5,3
2025-05-25,Tokyo,東京都,男性,30歳代,士業,1,1
2025-05-25,Tokyo,東京都,男性,30歳代,管理職,3,3
2025-05-25,Tokyo,東京都,男性,30歳代,製造・技能職,1,0
2025-05-25,Tokyo,東京都,男性,30歳代,販売・サービス,4,0
2025-05-25,Tokyo,東京都,男性,40歳代,IT・技術職,6,1
2025-05-25,Tokyo,東京都,男性,40歳代,一般事務,3,2
2025-05-25,Tokyo,東京都,男性,40歳代,医療・福祉,2,1
2025-05-25,Tokyo,東京都,男性,40歳代,営業,5,2
2025-05-25,Tokyo,東京都,男性,40歳代,営業事務,3,2
2025-05-25,Tokyo,東京都,男性,40歳代,士業,2,1
2025-05-25,Tokyo,東京都,男性,40歳代,製造・技能職,2,2
2025-05-25,Tokyo,東京都,男性,40歳代,販売・サービス,1,1
2025-05-25,Tokyo,東京都,男性,50歳代,IT・技術職,3,0
2025-05-25,Tokyo,東京都,男性,50歳代,一般事務,2,1
2025-05-25,Tokyo,東京都,男性,50歳代,士業,2,1
2025-05-25,Tokyo,東京都,男性,50歳代,製造・技能職,1,0
2025-05-25,Tokyo,東京都,男性,50歳代,販売・サービス,3,2
2025-05-25,Tokyo,東京都,男性,60歳代,IT・技術職,1,0
2025-05-25,Tokyo,東京都,男性,60歳代,一般事務,4,2
2025-05-25,Tokyo,東京都,男性,60歳代,営業,1,0
2025-05-25,Tokyo,東京都,男性,60歳代,製造・技能職,1,1
2025-05-25,Tokyo,東京都,男性,60歳代,販売・サービス,1,1
2025-05-25,Tottori,鳥取県,女性,20歳代,IT・技術職,1,1
2025-05-25,Tottori,鳥取県,女性,30歳代,医療・福祉,1,0
2025-05-25,Tottori,鳥取県,女性,40歳代,一般事務,1,1
2025-05-25,Tottori,鳥取県,女性,50歳代,士業,1,0
2025-05-25,Tottori,鳥取県,男性,30歳代,IT・技術職,1,1
2025-05-25,Tottori,鳥取県,男性,30歳代,製造・技能職,1,0
2025-05-25,Toyama,富山県,女性,20歳代,営業,1,0
2025-05-25,Toyama,富山県,女性,20歳代,販売・サービス,1,0
2025-05-25,Toyama,富山県,女性,30歳代,士業,1,0
2025-05-25,Toyama,富山県,女性,40歳代,営業,1,1
2025-05-25,Toyama,富山県,女性,40歳代,製造・技能職,1,0
2025-05-25,Toyama,富山県,女性,50歳代,一般事務,1,0
2025-05-25,Toyama,富山県,女性,50歳代,営業,1,0
2025-05-25,Toyama,富山県,女性,60歳代,管理職,1,1
2025-05-25,Toyama,富山県,男性,20歳代,IT・技術職,1,0
2025-05-25,Toyama,富山県,男性,40歳代,医療・福祉,1,1
2025-05-25,Toyama,富山県,男性,40歳代,管理職,1,1
2025-05-25,Toyama,富山県,男性,50歳代,医療・福祉,1,0
2025-05-25,Wakayama,和歌山県,女性,20歳代,管理職,1,0
2025-05-25,Wakayama,和歌山県,女性,20歳代,販売・サービス,1,0
2025-05-25,Wakayama,和歌山県,女性,40歳代,IT・技術職,2,2
2025-05-25,Wakayama,和歌山県,女性,50歳代,営業事務,1,0
